index,slack_pt,strength_x2_capture_pt,strength_x4_capture_pt,num_launch_pt,setup_pt,strength_x16_capture_pt,strength_x0_launch_pt,strength_x16_launch_pt,strength_x4_data_pt,strength_x32_data_pt,strength_x0_common_pt,slack_launch_pt,strength_x0_capture_pt,strength_x1_launch_pt,strength_x1_data_pt,strength_x2_common_pt,strength_x8_common_pt,num_capture_pt,slack_capture_pt,strength_x32_capture_pt,strength_x2_launch_pt,strength_x8_data_pt,strength_x16_data_pt,strength_x4_common_pt,strength_x32_common_pt,num_data_pt,slack_data_pt,strength_x8_capture_pt,strength_x8_launch_pt,strength_x32_launch_pt,strength_x0_data_pt,strength_x2_data_pt,strength_x1_common_pt,strength_x16_common_pt,num_common_pt,ttl_fanout_pt,strength_x1_capture_pt,strength_x4_launch_pt,net_m1_data_pt,net_m1_common_pt,net_m4_launch_pt,net_m5_data_pt,net_m4_common_pt,net_m2_capture_pt,net_m2_launch_pt,net_m2_common_pt,net_m1_capture_pt,net_m4_capture_pt,net_m1_launch_pt,net_m3_capture_pt,net_m5_launch_pt,net_m2_data_pt,net_m4_data_pt,net_m5_common_pt,net_m5_capture_pt,net_m3_launch_pt,net_m3_data_pt,net_m3_common_pt,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10,label_11,label_12,STA,status
0,7.621738000000001,2,0,4,0.09422799999999999,0,0,0,0,0,0,0.465751,0,1,27,3,0,3,0.432641,0,3,0,0,0,0,40,2.257102,0,0,0,5,7,0,0,3,91,1,0,46.099,0.27399999999999997,27.968000000000004,57.303999999999995,196.99200000000002,2.3280000000000003,2.608,3.0039999999999996,0.0,62.472,0.0,42.68,0,187.863,187.75,0,0,36.722,315.86400000000003,292.64799999999997,7844.10175166,7672.19527691,7668.58528317,7666.26002509,7664.46866559,7662.86769316,7661.47530818,7660.27579411,7659.39355371,7658.40208487,7657.47366059,7656.22207353,7658.56254287,7621.736999999999,omit
1,7.6223149999999995,2,0,4,0.094368,0,0,0,0,0,0,0.465751,0,1,27,3,0,3,0.432641,0,3,0,0,0,0,40,2.256385,0,0,0,5,7,0,0,3,91,1,0,46.018,0.27399999999999997,27.968000000000004,57.303999999999995,196.99200000000002,2.3280000000000003,2.608,3.0039999999999996,0.0,62.472,0.0,42.68,0,185.947,187.75,0,0,36.722,316.168,292.64799999999997,7844.75191132,7672.93302233,7669.29098615,7666.93655131,7665.17627634,7663.55225473,7662.15914092,7660.96022064,7660.08348174,7659.09232685,7658.18363869,7656.91071909,7659.22889081,7622.314,omit
2,7.630656,2,0,4,0.093285,0,0,0,0,0,0,0.465751,0,1,27,3,0,3,0.438438,0,3,0,0,0,0,40,2.254923,0,0,0,5,7,0,0,3,91,1,0,46.181999999999995,0.27399999999999997,27.968000000000004,57.303999999999995,196.99200000000002,2.616,2.608,3.0039999999999996,0.0,65.208,0.0,50.978,0,184.85299999999998,187.75,0,0,36.722,315.56,292.64799999999997,7853.15631346,7681.31213268,7677.70406621,7675.3516896,7673.58907536,7671.96803559,7670.57218259,7669.37228181,7668.49498827,7667.50291464,7666.59386608,7665.30345028,7667.58606311,7630.655,omit
3,7.647141,6,0,7,0.093849,0,0,0,0,0,0,0.465751,0,1,27,0,0,7,0.457027,0,6,0,0,0,0,40,2.253174,0,0,0,5,7,0,0,0,91,1,0,46.378,0.0,177.232,57.303999999999995,47.728,5.184,4.8839999999999995,0.728,0.154,124.792,0.27399999999999997,221.612,0,198.351,187.75,0,0,185.954,298.688,143.416,7870.4287815,7698.22118974,7694.6137206,7692.22325495,7690.35330435,7688.75153687,7687.26071208,7686.04439464,7685.15617455,7684.17620695,7683.21195718,7681.96080591,7684.29289537,7646.255,omit
4,7.64233,2,0,4,0.092805,0,0,0,0,0,0,0.465751,0,1,27,3,0,3,0.438438,0,3,0,0,0,0,40,2.243729,0,0,0,5,7,0,0,3,91,1,0,46.581,0.27399999999999997,27.968000000000004,57.303999999999995,196.99200000000002,2.616,2.608,3.0039999999999996,0.0,65.208,0.0,50.978,0,183.15099999999998,187.75,0,0,36.722,304.008,292.64799999999997,7864.89312762,7693.33034219,7689.73218491,7687.39863667,7685.65015969,7684.06480152,7682.67609586,7681.49554818,7680.63562534,7679.66245556,7678.77019424,7677.54780798,7680.10186608,7642.329000000001,omit
5,7.643746000000001,2,0,4,0.09240599999999999,0,0,0,0,0,0,0.465751,0,1,27,3,0,3,0.438438,0,3,0,0,0,0,40,2.242713,0,0,0,5,7,0,0,3,91,1,0,46.224,0.27399999999999997,27.968000000000004,57.303999999999995,196.99200000000002,2.616,2.608,3.0039999999999996,0.0,65.208,0.0,50.978,0,184.763,187.75,0,0,36.722,300.816,292.64799999999997,7866.31950845,7694.69868332,7691.17466112,7688.83970493,7687.08522328,7685.50502003,7684.10457605,7682.92436964,7682.07580927,7681.10468841,7680.21071751,7678.98503379,7681.51048163,7643.745,omit
6,7.644475,2,0,4,0.092597,0,0,0,0,0,0,0.465751,0,1,27,3,0,3,0.438438,0,3,0,0,0,0,40,2.241793,0,0,0,5,7,0,0,3,91,1,0,46.224,0.27399999999999997,27.968000000000004,57.303999999999995,196.99200000000002,2.616,2.608,3.0039999999999996,0.0,65.208,0.0,50.978,0,183.15099999999998,187.75,0,0,36.722,301.272,292.64799999999997,7867.09555003,7695.56520966,7692.03375984,7689.62890283,7687.87750328,7686.29363066,7684.90324193,7683.72388147,7682.86765915,7681.8997639,7681.00505089,7679.74387019,7682.24296441,7644.474,omit
7,7.64439,1,0,2,0.094855,0,0,0,0,0,0,0.465751,0,1,27,5,0,2,0.45028599999999996,0,1,0,0,0,0,40,2.254181,0,0,0,5,7,0,0,5,91,1,0,46.926,0.27399999999999997,10.335999999999999,57.303999999999995,214.62400000000002,0.912,1.06,4.552,0.0,6.688,0.0,7.6,0,196.923,187.75,0,0,9.12,301.12,320.25,7863.6835995,7692.24663112,7688.69757493,7686.39275599,7684.64247623,7683.07972273,7681.7739729,7680.61266378,7679.70229044,7678.73907972,7677.85065608,7676.58110891,7678.84575857,7644.39,omit
8,7.649489999999999,0,0,1,0.09467300000000001,0,0,0,0,0,0,0.465751,0,1,27,6,0,1,0.45327,0,0,0,0,0,0,40,2.252248,0,0,0,5,7,0,0,6,91,1,0,47.168,0.27399999999999997,0.0,57.303999999999995,224.96,0.0,0.0,5.612,0.0,0.0,0.0,0.0,0,198.625,187.75,0,0,0.0,296.10400000000004,329.37,7869.31068036,7697.18534696,7693.60531374,7691.21808942,7689.33164047,7687.69709123,7686.25285262,7685.03626523,7684.22158716,7683.22899722,7682.30282144,7680.95595845,7683.30363633,7649.49,omit
9,7.653466000000001,1,0,2,0.09417,0,0,0,0,0,0,0.465751,0,1,27,5,0,2,0.45610100000000003,0,1,0,0,0,0,40,2.251605,0,0,0,5,7,0,0,5,91,1,0,46.5,0.27399999999999997,10.335999999999999,57.303999999999995,214.62400000000002,1.214,1.06,4.552,0.0,13.072000000000001,0.0,11.856,0,199.203,187.75,0,0,9.12,296.10400000000004,320.25,7873.09437507,7701.61292431,7698.13940194,7695.8214957,7694.09346155,7692.52288537,7691.15585303,7689.99720703,7689.13259741,7688.25280631,7687.28588462,7686.01926778,7688.26283759,7653.465999999999,omit
10,7.654066,1,0,2,0.09342400000000001,0,0,0,0,0,0,0.465751,0,1,27,5,0,2,0.45610100000000003,0,1,0,0,0,0,40,2.251752,0,0,0,5,7,0,0,5,91,1,0,47.048,0.27399999999999997,10.335999999999999,57.303999999999995,214.62400000000002,1.214,1.06,4.552,0.0,13.072000000000001,0.0,11.856,0,199.78099999999998,187.75,0,0,9.12,294.28,320.25,7873.53038224,7702.09088463,7698.55246991,7696.21318463,7694.47009772,7692.92379139,7691.58895795,7690.39594883,7689.514253300001,7688.54448514,7687.65549226,7686.37563188,7688.69585204,7654.066,omit
11,7.654914999999999,1,0,2,0.093436,0,0,0,0,0,0,0.465751,0,1,27,5,0,2,0.457408,0,1,0,0,0,0,40,2.2521970000000002,0,0,0,5,7,0,0,5,91,1,0,46.378,0.27399999999999997,10.335999999999999,57.303999999999995,214.62400000000002,1.205,1.06,4.552,0.0,17.328,0.0,12.857999999999999,0,197.135,187.75,0,0,9.12,299.296,320.25,7874.73308632,7702.61381605,7699.02753444,7696.62882769,7694.76515607,7693.14342993,7691.68443585,7690.47428714,7689.58983976,7688.64814068,7687.70437916,7686.38234057,7688.65983188,7654.914000000001,omit
12,7.656075,1,0,2,0.094407,0,0,0,0,0,0,0.465751,0,1,27,5,0,2,0.45610100000000003,0,1,0,0,0,0,40,2.24876,0,0,0,5,7,0,0,5,91,1,0,46.62,0.27399999999999997,10.335999999999999,57.303999999999995,214.62400000000002,1.214,1.06,4.552,0.0,13.072000000000001,0.0,11.856,0,187.985,187.75,0,0,9.12,306.288,320.25,7875.50450958,7703.96617504,7700.48483456,7698.16531585,7696.39839281,7694.80954474,7693.43906359,7692.26379665,7691.41387939,7690.4667340000005,7689.57575733,7688.32115645,7690.51421058,7656.075,omit
13,7.6577779999999995,1,0,2,0.094075,0,0,0,0,0,0,0.465751,0,1,27,5,0,2,0.45610100000000003,0,1,0,0,0,0,40,2.247389,0,0,0,5,7,0,0,5,91,1,0,46.894,0.27399999999999997,10.335999999999999,57.303999999999995,214.62400000000002,1.214,1.06,4.552,0.0,13.072000000000001,0.0,11.856,0,191.725,187.75,0,0,9.12,300.512,320.25,7877.28747136,7705.69512398,7702.26515981,7699.89373031,7698.10640386,7696.53741889,7695.16373317,7693.9579286,7693.12560252,7692.176571600001,7691.28362792,7690.03144168,7692.25584182,7657.778,omit
14,7.658646000000001,1,0,2,0.093484,0,0,0,0,0,0,0.465751,0,1,27,5,0,2,0.45610100000000003,0,1,0,0,0,0,40,2.247111,0,0,0,5,7,0,0,5,91,1,0,47.958,0.27399999999999997,10.335999999999999,57.303999999999995,214.62400000000002,1.214,1.06,4.552,0.0,13.072000000000001,0.0,11.856,0,190.50900000000001,187.75,0,0,9.12,298.84,320.25,7878.14042863,7706.57672227,7703.08966194,7700.81761857,7699.02999473,7697.44704862,7696.07576197,7694.87639277,7694.12000254,7693.12540953,7692.23274907,7690.9535602,7693.13437331,7658.646,omit
15,7.717478999999999,5,0,7,0.094762,0,0,0,0,0,0,0.46977299999999994,0,0,25,0,0,6,0.425969,0,7,0,0,0,0,37,2.1468409999999998,0,0,0,5,6,0,0,0,96,1,0,4.399,0.0,121.14399999999999,52.622,47.728,4.62,5.296,0.728,0.27399999999999997,179.208,0.154,199.998,0,175.905,115.094,0,0,214.438,232.68,143.416,8000.40686456,7776.97134685,7773.34305134,7770.99599374,7769.27759338,7767.73297054,7766.38436601,7765.18588468,7764.1045191,7763.11400393,7762.20153304,7761.42651688,7763.82826306,7717.148,omit
16,7.719475999999999,5,0,7,0.095012,0,0,0,0,0,0,0.46977299999999994,0,0,25,0,0,6,0.425969,0,7,0,0,0,0,37,2.144593,0,0,0,5,6,0,0,0,96,1,0,4.399,0.0,121.14399999999999,52.622,47.728,4.62,5.296,0.728,0.27399999999999997,179.208,0.154,199.998,0,176.817,115.094,0,0,214.438,229.18400000000003,143.416,8002.76725689,7779.35763122,7775.74400752,7773.40189251,7771.6853609,7770.14429342,7768.72888442,7767.53216337,7766.4523542,7765.46323955,7764.55207626,7763.7797302,7766.162545,7719.145,omit
17,7.725911,5,0,7,0.09341,0,0,0,0,0,0,0.46977299999999994,0,0,25,0,0,6,0.43177600000000005,0,7,0,0,0,0,37,2.145567,0,0,0,5,6,0,0,0,96,1,0,5.281000000000001,0.0,121.14399999999999,52.622,47.728,4.894,5.296,0.728,0.27399999999999997,178.44799999999998,0.154,216.87,0,181.195,115.094,0,0,214.438,224.472,143.416,8009.41050262,7785.95205003,7782.34907264,7779.99530222,7778.26506374,7776.71997962,7775.29728123,7774.09985244,7773.01591226,7772.02884389,7771.11946296,7770.36085843,7772.74106083,7725.58,omit
18,7.729099000000001,2,0,4,0.093584,0,0,0,0,0,0,0.465751,0,1,26,3,0,3,0.432641,0,3,0,0,0,0,38,2.150385,0,0,0,4,7,0,0,3,85,1,0,45.993,0.27399999999999997,27.968000000000004,82.23200000000001,196.99200000000002,2.3280000000000003,2.608,3.0039999999999996,0.0,62.472,0.0,42.68,0,178.93200000000002,194.13400000000001,0,0,36.722,286.10200000000003,292.64799999999997,7947.72090429,7784.90788575,7782.5109549,7780.57569702,7779.1999458,7778.0297947,7777.01923604,7776.32409707,7775.22535127,7774.49666086,7773.87648078,7773.24229702,7774.77500702,7729.098000000001,omit
19,7.729716000000001,2,0,4,0.093831,0,0,0,0,0,0,0.465751,0,1,26,3,0,3,0.43614200000000003,0,3,0,0,0,0,38,2.153021,0,0,0,4,7,0,0,3,85,1,0,45.222,0.27399999999999997,27.968000000000004,82.23200000000001,196.99200000000002,2.813,2.608,3.0039999999999996,0.0,63.08,0.0,43.792,0,177.71599999999998,194.13400000000001,0,0,36.722,293.85400000000004,292.64799999999997,7948.03190714,7785.77094936,7782.84426382,7781.18441278,7779.80385005,7778.62605728,7777.57181409,7776.63238317,7775.89082029,7775.16926999,7774.55863916,7773.87768157,7775.02509161,7729.714,omit
20,7.730175,2,0,4,0.093796,0,0,0,0,0,0,0.465751,0,1,26,3,0,3,0.432641,0,3,0,0,0,0,38,2.1490970000000003,0,0,0,4,7,0,0,3,85,1,0,45.8,0.27399999999999997,27.968000000000004,82.23200000000001,196.99200000000002,2.3280000000000003,2.608,3.0039999999999996,0.0,62.472,0.0,42.68,0,175.618,194.13400000000001,0,0,36.722,288.686,292.64799999999997,7948.95083227,7786.37773111,7783.61462484,7781.92699495,7780.70560642,7779.45972412,7778.27717076,7777.31393387,7776.578478200001,7775.76919569,7775.30536963,7774.57510972,7776.18494331,7730.174,omit
21,7.7289259999999995,2,0,4,0.09345099999999999,0,0,0,0,0,0,0.465751,0,1,26,3,0,3,0.424533,0,3,0,0,0,0,38,2.142583,0,0,0,4,7,0,0,3,85,1,0,46.346000000000004,0.27399999999999997,27.968000000000004,57.303999999999995,196.99200000000002,2.148,2.608,3.0039999999999996,0.0,30.855999999999998,0.0,53.958,0,193.093,187.75,0,0,36.722,286.832,292.64799999999997,7947.08192381,7784.87350998,7782.33334997,7780.49269251,7779.07083274,7778.0393148,7777.00705593,7775.98213077,7775.11213924,7774.51442155,7773.76621515,7773.14670043,7774.56381945,7728.925,omit
22,7.7402820000000006,5,0,7,0.095028,0,0,0,0,0,0,0.46977299999999994,0,0,25,0,0,6,0.424153,0,7,0,0,0,0,37,2.121957,0,0,0,5,6,0,0,0,96,1,0,5.189,0.0,121.14399999999999,40.918,47.728,4.463,5.296,0.728,0.27399999999999997,171.456,0.154,212.372,0,180.612,105.792,0,0,214.438,232.62,143.416,8024.28291592,7800.95870528,7797.36648186,7795.01348447,7793.38116745,7791.85709337,7790.52586225,7789.34262113,7788.27458627,7787.2962742,7786.39499261,7785.55129747,7788.08015717,7739.95,train
23,7.737288,2,0,4,0.092417,0,0,0,0,0,0,0.465751,0,1,26,3,0,3,0.438438,0,3,0,0,0,0,38,2.149161,0,0,0,4,7,0,0,3,85,1,0,47.168,0.27399999999999997,27.968000000000004,57.303999999999995,196.99200000000002,2.616,2.608,3.0039999999999996,0.0,65.208,0.0,50.978,0,192.425,187.75,0,0,36.722,295.04,292.64799999999997,7954.38579903,7791.93080267,7789.30161355,7787.634062100001,7786.227502600001,7785.09062916,7784.02035193,7783.12705946,7782.29439179,7781.83799905,7780.95206298,7780.19221613,7781.65222922,7737.286,omit
24,7.74184,5,0,7,0.09498999999999999,0,0,0,0,0,0,0.46977299999999994,0,0,25,0,0,6,0.42539799999999994,0,7,0,0,0,0,37,2.121679,0,0,0,5,6,0,0,0,96,1,0,5.737,0.0,121.14399999999999,40.918,47.728,4.662,5.296,0.728,0.27399999999999997,177.99200000000002,0.154,199.968,0,178.514,107.616,0,0,214.438,230.826,143.416,8025.29639575,7802.03955567,7798.47118101,7796.00723008,7794.39839727,7792.873517,7791.54207395,7790.35863745,7789.293932199999,7788.31614808,7787.41535,7786.61439915,7789.09140192,7741.509,omit
25,7.744036,5,0,7,0.095076,0,0,0,0,0,0,0.46977299999999994,0,0,25,0,0,6,0.424153,0,7,0,0,0,0,37,2.118154,0,0,0,5,6,0,0,0,96,1,0,4.986000000000001,0.0,121.14399999999999,40.918,47.728,4.463,5.296,0.728,0.27399999999999997,171.456,0.154,212.372,0,177.69400000000002,105.792,0,0,214.438,232.16400000000002,143.416,8028.07111952,7804.629160799999,7801.06592695,7798.66783546,7796.98475743,7795.45488731,7794.11861877,7792.93077478,7791.85883079,7790.87680934,7789.97204109,7789.16764512,7791.7309447,7743.705,train
26,7.7487770000000005,5,0,7,0.094718,0,0,0,0,0,0,0.46977299999999994,0,0,25,0,0,6,0.42539799999999994,0,7,0,0,0,0,37,2.115015,0,0,0,5,6,0,0,0,96,1,0,4.53,0.0,121.14399999999999,40.918,47.728,4.662,5.296,0.728,0.27399999999999997,177.99200000000002,0.154,199.968,0,173.65,105.792,0,0,214.438,234.59599999999998,143.416,8032.47023651,7809.0475946999995,7805.550734899999,7803.15543871,7801.46862177,7799.93816894,7798.602024899999,7797.41459194,7796.34331093,7795.36196856,7794.45863925,7793.63566712,7796.07218927,7748.446,omit
27,7.7612190000000005,5,0,7,0.093337,0,0,0,0,0,0,0.46977299999999994,0,0,25,0,0,6,0.42622299999999996,0,7,0,0,0,0,37,2.10478,0,0,0,5,6,0,0,0,96,1,0,6.285,0.0,121.14399999999999,40.918,47.728,4.569,5.296,0.728,0.27399999999999997,179.208,0.154,205.31799999999998,0,166.93200000000002,105.792,0,0,214.438,227.604,143.416,8044.55001518,7821.15940643,7817.58426758,7815.24777612,7813.52056335,7811.99443751,7810.66064698,7809.47312745,7808.38986449,7807.41040076,7806.5004069999995,7805.69691895,7808.23048347,7760.892,omit
28,7.761564,5,0,7,0.093931,0,0,0,0,0,0,0.46977299999999994,0,0,25,0,0,6,0.423587,0,7,0,0,0,0,37,2.1012049999999998,0,0,0,5,6,0,0,0,96,1,0,4.947,0.0,121.14399999999999,40.918,47.728,4.428999999999999,5.296,0.728,0.27399999999999997,175.864,0.154,204.80200000000002,0,163.618,105.792,0,0,214.438,228.06,143.416,8045.27462893,7821.82319883,7818.28000991,7815.91544247,7814.24450384,7812.710217,7811.37450579,7810.12768491,7809.05706921,7808.07535937,7807.16009134,7806.3595661,7808.88400275,7761.236999999999,omit
29,7.763836,5,0,7,0.09323200000000001,0,0,0,0,0,0,0.46977299999999994,0,0,25,0,0,6,0.42622299999999996,0,7,0,0,0,0,37,2.102267,0,0,0,5,6,0,0,0,96,1,0,4.947,0.0,121.14399999999999,40.918,47.728,4.569,5.296,0.728,0.27399999999999997,179.208,0.154,205.31799999999998,0,164.196,105.792,0,0,214.438,228.82,143.416,8047.40768378,7824.02426994,7820.47082709,7818.12832196,7816.45797773,7814.92509946,7813.58081969,7812.33698266,7811.26650393,7810.28527371,7809.37012532,7808.56534925,7811.10797137,7763.51,omit
30,7.757402000000001,1,0,2,0.095078,0,0,0,0,0,0,0.465751,0,1,26,5,0,2,0.45028599999999996,0,1,0,0,0,0,38,2.140945,0,0,0,4,7,0,0,5,85,1,0,46.286,0.27399999999999997,10.335999999999999,57.303999999999995,214.62400000000002,0.912,1.06,4.552,0.0,6.688,0.0,7.6,0,192.577,187.75,0,0,9.12,286.98400000000004,320.25,7972.57009934,7810.44888106,7808.18073647,7806.38789591,7805.22037697,7803.88378454,7802.91812672,7802.0617051,7801.22016665,7800.53522997,7799.97243574,7799.46168415,7800.23383783,7757.401,omit
31,7.766346,2,0,4,0.102675,0,0,0,0,0,0,0.465751,0,1,26,3,0,3,0.438438,0,3,0,0,0,0,38,2.109844,0,0,0,4,7,0,0,3,85,1,0,46.074,0.27399999999999997,27.968000000000004,57.303999999999995,196.99200000000002,2.616,2.608,3.0039999999999996,0.0,65.208,0.0,50.978,0,182.52,187.75,0,0,36.722,285.464,292.64799999999997,7984.86105938,7813.57776244,7810.37648469,7807.99696181,7806.21991494,7804.676281399999,7803.38081166,7802.23465625,7801.39565266,7800.45161195,7799.581805399999,7798.46976187,7801.74186896,7766.345,train
32,7.762914,1,0,2,0.094314,0,0,0,0,0,0,0.465751,0,1,26,5,0,2,0.457408,0,1,0,0,0,0,38,2.143321,0,0,0,4,7,0,0,5,85,1,0,48.38399999999999,0.27399999999999997,10.335999999999999,57.303999999999995,214.62400000000002,1.205,1.06,4.552,0.0,17.328,0.0,12.857999999999999,0,189.08599999999998,187.75,0,0,9.12,290.328,320.25,7977.86521409,7815.99651173,7813.73472579,7811.68861557,7810.16035211,7809.28781703,7808.15415815,7807.395568999999,7806.47534391,7805.75712149,7805.20729088,7804.54544066,7805.67741453,7762.9130000000005,omit
33,7.766572999999999,1,0,2,0.093236,0,0,0,0,0,0,0.465751,0,1,26,5,0,2,0.457408,0,1,0,0,0,0,38,2.140739,0,0,0,4,7,0,0,5,85,1,0,48.536,0.27399999999999997,10.335999999999999,57.303999999999995,214.62400000000002,1.205,1.06,4.552,0.0,17.328,0.0,12.857999999999999,0,190.576,187.75,0,0,9.12,284.704,320.25,7981.68317037,7819.81587625,7817.06517025,7815.44020414,7814.13548632,7812.84494978,7811.978030699999,7811.06910774,7810.23774815,7809.6648061000005,7808.79755589,7808.23985501,7809.41039739,7766.573,omit
34,7.766895,1,0,2,0.09349600000000001,0,0,0,0,0,0,0.465751,0,1,26,5,0,2,0.457408,0,1,0,0,0,0,38,2.140156,0,0,0,4,7,0,0,5,85,1,0,48.232,0.27399999999999997,10.335999999999999,57.303999999999995,214.62400000000002,1.205,1.06,4.552,0.0,17.328,0.0,12.857999999999999,0,191.7,187.75,0,0,9.12,283.336,320.25,7982.20803088,7820.30797814,7817.67634877,7815.94660839,7814.55580348,7813.40233018,7812.41227511,7811.57578905,7810.78365605,7810.13843094,7809.34294443,7808.72932845,7809.89567644,7766.895,omit
35,7.776827000000001,6,0,7,0.096122,0,0,0,0,0,0,0.46977299999999994,0,0,25,0,0,7,0.45716599999999996,0,7,0,0,0,0,37,2.11733,0,0,0,5,6,0,0,0,96,1,0,4.53,0.0,121.14399999999999,40.918,47.728,4.539,5.296,0.728,0.27399999999999997,173.584,0.154,208.024,0,175.56599999999997,105.792,0,0,214.438,234.9,143.416,8060.43829508,7837.40061107,7833.85354287,7831.50366698,7829.86530146,7828.36304542,7827.05917867,7825.89585372,7824.84605847,7823.88430943,7822.99312333,7822.2158352,7824.503092399999,7776.496,train
36,7.77773,6,0,7,0.09583799999999999,0,0,0,0,0,0,0.46977299999999994,0,0,25,0,0,7,0.45716599999999996,0,7,0,0,0,0,37,2.11671,0,0,0,5,6,0,0,0,96,1,0,5.555,0.0,121.14399999999999,40.918,47.728,4.539,5.296,0.728,0.27399999999999997,173.584,0.154,208.024,0,177.90599999999998,105.792,0,0,214.438,228.364,143.416,8061.52557373,7838.56804763,7835.07721111,7832.75428163,7831.10861537,7829.62138218,7828.32194215,7827.16567438,7826.12316832,7825.16799869,7824.287996600001,7823.54009921,7825.77986804,7777.399,train
37,7.7702089999999995,1,0,2,0.093699,0,0,0,0,0,0,0.465751,0,1,26,5,0,2,0.45610100000000003,0,1,0,0,0,0,38,2.135333,0,0,0,4,7,0,0,5,85,1,0,45.398999999999994,0.27399999999999997,10.335999999999999,57.303999999999995,214.62400000000002,1.214,1.06,4.552,0.0,13.072000000000001,0.0,11.856,0,191.695,187.75,0,0,9.12,283.79200000000003,320.25,7984.986121100001,7823.25587498,7820.54830498,7819.184484199999,7817.82503557,7816.39388599,7815.47422,7814.70364672,7813.79128538,7813.22544724,7812.65152971,7811.94685635,7812.90010848,7770.2080000000005,omit
38,7.785183999999999,6,0,7,0.11093800000000001,0,0,0,0,0,0,0.46911400000000003,0,1,22,0,0,6,0.43098400000000003,0,6,0,0,0,0,34,2.068633,0,0,0,5,6,0,0,0,95,0,0,5.5729999999999995,0.0,179.968,144.582,47.728,4.882,5.038,0.728,0.0,153.672,0.27399999999999997,243.47,0,183.842,109.53,0,0,188.69,281.774,143.416,8003.02064029,7836.9336667,7834.33739012,7832.08085383,7830.49922265,7829.30964667,7828.32928425,7827.18758067,7826.36264236,7825.45774291,7824.75327633,7823.94922949,7824.72968431,7784.695,train
39,7.776545,0,0,1,0.103626,0,0,0,0,0,0,0.465751,0,1,26,6,0,1,0.45327,0,0,0,0,0,0,38,2.1162400000000003,0,0,0,4,7,0,0,6,85,1,0,46.06,0.27399999999999997,0.0,57.303999999999995,224.96,0.0,0.0,5.612,0.0,0.0,0.0,0.0,0,191.08700000000002,187.75,0,0,0.0,281.056,329.37,7992.04891289,7821.33186239,7817.91155696,7815.60911182,7813.84030925,7812.56967773,7811.21844701,7810.160087100001,7809.11416603,7808.17139401,7807.4118954,7806.54021817,7809.4938074,7776.545,train
40,7.785276,5,0,7,0.094746,0,0,0,0,0,0,0.46977299999999994,0,0,24,0,0,6,0.423587,0,7,0,0,0,0,36,2.076677,0,0,0,5,6,0,0,0,95,1,0,6.557,0.0,121.14399999999999,40.918,47.728,4.428999999999999,5.296,0.728,0.27399999999999997,175.864,0.154,204.80200000000002,0,170.24599999999998,105.792,0,0,214.438,235.05200000000002,143.416,8067.17857881,7844.33057319,7840.84001747,7838.56812329,7836.84703254,7835.33457227,7834.03080815,7832.87158465,7831.85175334,7830.86536869,7829.98485621,7829.33704017,7831.69805258,7784.95,omit
41,7.78615,5,0,7,0.094112,0,0,0,0,0,0,0.46977299999999994,0,0,24,0,0,6,0.423587,0,7,0,0,0,0,36,2.076439,0,0,0,5,6,0,0,0,95,1,0,5.462999999999999,0.0,121.14399999999999,40.918,47.728,4.428999999999999,5.296,0.728,0.27399999999999997,175.864,0.154,204.80200000000002,0,170.88400000000001,105.792,0,0,214.438,233.988,143.416,8068.16299251,7845.31642268,7841.80589281,7839.53099953,7837.82917538,7836.39369685,7835.09278739,7833.96090297,7832.89052057,7831.93378368,7831.05227999,7830.30868456,7832.67066296,7785.823,omit
42,7.786287,5,0,7,0.094288,0,0,0,0,0,0,0.46977299999999994,0,0,24,0,0,6,0.423587,0,7,0,0,0,0,36,2.076124,0,0,0,5,6,0,0,0,95,1,0,5.767,0.0,121.14399999999999,40.918,47.728,4.428999999999999,5.296,0.728,0.27399999999999997,175.864,0.154,204.80200000000002,0,172.55599999999998,105.792,0,0,214.438,231.708,143.416,8068.269198399999,7845.42918357,7841.94153293,7839.67002788,7837.94520845,7836.45450372,7835.15213248,7834.01919512,7832.9754858,7831.98984011,7831.21821847,7830.41014185,7832.58753004,7785.96,omit
43,7.779078,1,0,2,0.103334,0,0,0,0,0,0,0.465751,0,1,26,5,0,2,0.45028599999999996,0,1,0,0,0,0,38,2.111014,0,0,0,4,7,0,0,5,85,1,0,45.222,0.27399999999999997,10.335999999999999,57.303999999999995,214.62400000000002,0.912,1.06,4.552,0.0,6.688,0.0,7.6,0,186.958,187.75,0,0,9.12,280.6,320.25,7994.97325816,7824.03202499,7820.85776698,7818.57345553,7816.85901545,7815.33636421,7814.05242751,7812.92990089,7812.10605318,7811.18098165,7810.32945126,7809.24412746,7812.16338192,7779.078,train
44,7.788857000000001,5,0,7,0.10442,0,0,0,0,0,0,0.46911400000000003,0,1,23,0,0,6,0.427896,0,6,0,0,0,0,34,2.068391,0,0,0,5,5,0,0,0,95,1,0,7.853,0.0,179.968,143.214,47.728,4.006,5.038,0.728,0.0,153.52,0.27399999999999997,239.792,0,190.196,109.166,0,0,188.69,292.992,143.416,8006.50385347,7840.49761223,7837.49054238,7835.48018191,7833.85800173,7832.67722386,7831.50469192,7830.54028457,7829.55919639,7828.7995469,7828.16716054,7827.31487127,7827.88475364,7788.366999999999,train
